time (seconds); Text; 
1292087678; "  185,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292087682; "  186,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292087685; "  187,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292087689; "  188,  0.90;  0.05;  0.05; LOST  -0.80"; 
1292087692; "  189,  0.90;  0.05;  0.05; LOST  -0.83"; 
1292087696; "  190,  0.90;  0.05;  0.05; LOST  -0.76"; 
1292087699; "  191,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292087704; "  192,  0.90;  0.05;  0.05; LOST  -0.69"; 
1292087707; "  193,  0.90;  0.05;  0.05; LOST  -0.76"; 
1292087711; "  194,  0.90;  0.05;  0.05; LOST  -0.83"; 
1292087714; "  195,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292087718; "  196,  0.90;  0.05;  0.05; LOST  -0.78"; 
1292087722; "  197,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292087726; "  198,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292087730; "  199,  0.90;  0.05;  0.05; LOST  -0.81"; 
1292087734; "  200,  0.90;  0.05;  0.05; LOST  -0.65"; 
1292087738; "  201,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292087741; "  202,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292087745; "  203,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292087749; "  204,  0.90;  0.05;  0.05; LOST  -0.80"; 
1292087752; "  205,  0.90;  0.05;  0.05; LOST  -0.81"; 
1292087756; "  206,  0.90;  0.05;  0.05; LOST  -0.70"; 
1292087760; "  207,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292087764; "  208,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292087769; "  209,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292087774; "  210,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292087779; "  211,  0.90;  0.05;  0.05; LOST  -0.59"; 
1292087784; "  212,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292087789; "  213,  0.90;  0.05;  0.05; LOST  -0.64"; 
