time (seconds); Text; 
1292275292; "LOST;-0.100000"; 
1292275295; "WON;0.100000"; 
1292275298; "WON;0.100000"; 
1292275302; "LOST;-0.100000"; 
1292275305; "WON;0.100000"; 
1292275308; "WON;0.100000"; 
1292275311; "WON;0.100000"; 
1292275314; "WON;0.100000"; 
1292275317; "LOST;-0.100000"; 
1292275320; "WON;0.100000"; 
1292275324; "WON;0.100000"; 
1292275327; "WON;0.100000"; 
1292275330; "WON;0.100000"; 
1292275333; "WON;0.100000"; 
1292275336; "LOST;0.000000"; 
1292275339; "WON;0.100000"; 
1292275342; "WON;0.100000"; 
1292275345; "WON;0.100000"; 
1292275349; "WON;0.100000"; 
1292275352; "WON;0.100000"; 
1292275355; "WON;0.100000"; 
1292275358; "WON;0.100000"; 
1292275361; "WON;0.100000"; 
1292275364; "LOST;-0.100000"; 
1292275367; "LOST;-0.100000"; 
1292275370; "WON;0.100000"; 
1292275374; "WON;0.100000"; 
1292275377; "LOST;-0.100000"; 
1292275380; "WON;0.100000"; 
1292275383; "LOST;-0.100000"; 
1292275386; "WON;0.100000"; 
1292275389; "WON;0.100000"; 
1292275392; "LOST;-0.100000"; 
1292275395; "WON;0.100000"; 
1292275399; "WON;0.250000"; 
1292275402; "LOST;-1.000000"; 
1292275405; "LOST;-1.000000"; 
1292275408; "LOST;-1.000000"; 
1292275411; "LOST;-1.000000"; 
1292275414; "LOST;-1.000000"; 
1292275417; "LOST;-1.000000"; 
1292275420; "LOST;-1.000000"; 
1292275424; "LOST;-1.000000"; 
1292275427; "LOST;-1.000000"; 
1292275430; "LOST;-1.000000"; 
1292275433; "LOST;-0.100000"; 
1292275436; "WON;0.100000"; 
1292275439; "WON;0.100000"; 
1292275442; "LOST;-0.100000"; 
1292275445; "LOST;-0.100000"; 
1292275449; "WON;0.100000"; 
1292275452; "WON;0.100000"; 
1292275455; "WON;0.100000"; 
1292275458; "WON;0.100000"; 
1292275461; "LOST;0.000000"; 
1292275464; "LOST;-0.100000"; 
1292275467; "WON;0.100000"; 
1292275471; "WON;0.100000"; 
1292275474; "WON;0.100000"; 
1292275477; "LOST;-0.100000"; 
1292275480; "WON;0.100000"; 
1292275483; "WON;0.100000"; 
1292275486; "WON;0.100000"; 
1292275489; "LOST;-0.100000"; 
