time (seconds); Text; 
1292011390; "  223,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011394; "  224,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011397; "  225,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011401; "  226,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011404; "  227,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011408; "  228,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011412; "  229,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011415; "  230,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011418; "  231,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011422; "  232,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011425; "  233,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011428; "  234,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011432; "  235,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011436; "  236,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011439; "  237,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011443; "  238,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011446; "  239,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011450; "  240,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011454; "  241,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011457; "  242,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011461; "  243,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011465; "  244,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011468; "  245,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011472; "  246,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011476; "  247,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011479; "  248,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011482; "  249,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011486; "  250,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011489; "  251,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011493; "  252,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011496; "  253,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011500; "  254,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011503; "  255,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011507; "  256,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011511; "  257,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011514; "  258,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011518; "  259,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011521; "  260,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011525; "  261,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011529; "  262,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011533; "  263,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011537; "  264,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011540; "  265,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011544; "  266,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011548; "  267,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011552; "  268,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011556; "  269,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011560; "  270,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011564; "  271,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011567; "  272,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011571; "  273,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011575; "  274,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011578; "  275,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011582; "  276,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011585; "  277,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011589; "  278,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011592; "  279,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011596; "  280,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011600; "  281,  0.99;  0.10;  0.50; WON   0.10"; 
1292011603; "  282,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011607; "  283,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011610; "  284,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011614; "  285,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011618; "  286,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011621; "  287,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011625; "  288,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011629; "  289,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011632; "  290,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011635; "  291,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011639; "  292,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011643; "  293,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011646; "  294,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011650; "  295,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011653; "  296,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011657; "  297,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011661; "  298,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011664; "  299,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011668; "  300,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011671; "  301,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011675; "  302,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011678; "  303,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011682; "  304,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011686; "  305,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011689; "  306,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011693; "  307,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011696; "  308,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011700; "  309,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011704; "  310,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011708; "  311,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011711; "  312,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011715; "  313,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011719; "  314,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011723; "  315,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011727; "  316,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011730; "  317,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011734; "  318,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011737; "  319,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011741; "  320,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011744; "  321,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011750; "  322,  0.99;  0.10;  0.50; LOST   1.00"; 
1292011753; "  323,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011758; "  324,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011763; "  325,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011767; "  326,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011772; "  327,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011776; "  328,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011781; "  329,  0.99;  0.10;  0.50; LOST   1.00"; 
1292011785; "  330,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011788; "  331,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011792; "  332,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011795; "  333,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011799; "  334,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011803; "  335,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011806; "  336,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011810; "  337,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011814; "  338,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011818; "  339,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011822; "  340,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011825; "  341,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011829; "  342,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011832; "  343,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011836; "  344,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011839; "  345,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011843; "  346,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011847; "  347,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011851; "  348,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011854; "  349,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011858; "  350,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011861; "  351,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011865; "  352,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011868; "  353,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011872; "  354,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011875; "  355,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011879; "  356,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011883; "  357,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011886; "  358,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011890; "  359,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011893; "  360,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011897; "  361,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011900; "  362,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011904; "  363,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011907; "  364,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011911; "  365,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011915; "  366,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011918; "  367,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011922; "  368,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011926; "  369,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011929; "  370,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011933; "  371,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011936; "  372,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011940; "  373,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011944; "  374,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011947; "  375,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011951; "  376,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011955; "  377,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011959; "  378,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011962; "  379,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011966; "  380,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011970; "  381,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011974; "  382,  0.99;  0.10;  0.50; LOST   0.70"; 
1292011978; "  383,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011981; "  384,  0.99;  0.10;  0.50; LOST   0.85"; 
1292011985; "  385,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011988; "  386,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011993; "  387,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011996; "  388,  0.99;  0.10;  0.50; LOST   0.25"; 
1292012000; "  389,  0.99;  0.10;  0.50; LOST   0.40"; 
1292012004; "  390,  0.99;  0.10;  0.50; LOST   0.70"; 
1292012008; "  391,  0.99;  0.10;  0.50; LOST   0.25"; 
1292012012; "  392,  0.99;  0.10;  0.50; LOST   0.55"; 
1292012016; "  393,  0.99;  0.10;  0.50; LOST   0.40"; 
1292012019; "  394,  0.99;  0.10;  0.50; LOST   0.25"; 
1292012023; "  395,  0.99;  0.10;  0.50; LOST   0.40"; 
1292012027; "  396,  0.99;  0.10;  0.50; LOST   0.55"; 
1292012030; "  397,  0.99;  0.10;  0.50; LOST   0.70"; 
1292012034; "  398,  0.99;  0.10;  0.50; LOST   0.55"; 
1292012037; "  399,  0.99;  0.10;  0.50; LOST   0.25"; 
