time (seconds); Text; 
1292017952; "  161,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292017956; "  162,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017960; "  163,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017964; "  164,  0.99;  0.01;  0.50; WON   0.10"; 
1292017967; "  165,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017972; "  166,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292017976; "  167,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017979; "  168,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017983; "  169,  0.99;  0.01;  0.50; WON   0.10"; 
1292017987; "  170,  0.99;  0.01;  0.50; WON   0.10"; 
1292017991; "  171,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017995; "  172,  0.99;  0.01;  0.50; WON   0.10"; 
1292017999; "  173,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018003; "  174,  0.99;  0.01;  0.50; WON   0.10"; 
1292018007; "  175,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018011; "  176,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018015; "  177,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018019; "  178,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018023; "  179,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018027; "  180,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018030; "  181,  0.99;  0.01;  0.50; WON   0.10"; 
1292018034; "  182,  0.99;  0.01;  0.50; WON   0.10"; 
1292018038; "  183,  0.99;  0.01;  0.50; WON   0.10"; 
1292018042; "  184,  0.99;  0.01;  0.50; WON   0.10"; 
1292018046; "  185,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018050; "  186,  0.99;  0.01;  0.50; WON   0.10"; 
1292018054; "  187,  0.99;  0.01;  0.50; LOST   0.00"; 
1292018058; "  188,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018062; "  189,  0.99;  0.01;  0.50; WON   0.10"; 
1292018066; "  190,  0.99;  0.01;  0.50; WON   0.10"; 
1292018070; "  191,  0.99;  0.01;  0.50; WON   0.10"; 
1292018074; "  192,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018078; "  193,  0.99;  0.01;  0.50; LOST   0.00"; 
1292018082; "  194,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018086; "  195,  0.99;  0.01;  0.50; WON   0.10"; 
1292018090; "  196,  0.99;  0.01;  0.50; WON   0.10"; 
1292018094; "  197,  0.99;  0.01;  0.50; LOST   0.00"; 
1292018098; "  198,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018102; "  199,  0.99;  0.01;  0.50; WON   0.10"; 
1292018105; "  200,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018109; "  201,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018113; "  202,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018117; "  203,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018121; "  204,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018125; "  205,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018129; "  206,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018133; "  207,  0.99;  0.01;  0.50; LOST   0.00"; 
1292018137; "  208,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018140; "  209,  0.99;  0.01;  0.50; WON   0.10"; 
1292018144; "  210,  0.99;  0.01;  0.50; WON   0.10"; 
1292018148; "  211,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018152; "  212,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018156; "  213,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018160; "  214,  0.99;  0.01;  0.50; WON   0.10"; 
1292018164; "  215,  0.99;  0.01;  0.50; WON   0.10"; 
1292018168; "  216,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018172; "  217,  0.99;  0.01;  0.50; LOST  -0.10"; 
